,SubjectID,context,speaker,meanACC,meanRT,Hits,FAlarms,miss,cr,n,pH,pFA,dprime,pair,pu,vvl,cloze
499,206,Initial,L2,0.928571429,921.7578571,4,0,2,22,28,0.666666667,0.0135,2.642245108,Ax,control,ccontrol,0.5
500,206,Medial,L2,0.90625,882.65875,3,1,2,26,32,0.6,0.037037037,2.039502664,Ax,control,ccontrol,0.5
501,206,Initial,L2,0.785714286,1161.652143,3,1,5,19,28,0.375,0.05,1.326214263,qR,control,ccontrol,0.5
502,206,Medial,L2,0.806451613,952.9380645,4,0,6,21,31,0.4,0.0135,1.958170706,qR,control,ccontrol,0.5
503,206,Medial,L2,0.875,852.0915625,3,1,3,25,32,0.5,0.038461538,1.768825039,Ah,control,ccontrol,0.5
504,206,Initial,L2,0.928571429,817.1871429,0,0,1,13,14,0.125,0.0135,1.061168429,Hz,control,ccontrol,0.5
505,206,Medial,L2,0.96875,871.5946875,4,0,1,27,32,0.8,0.0135,3.053139043,hx,control,ccontrol,0.5
506,206,Final,L2,0.916666667,1163.398889,4,0,3,29,36,0.571428571,0.0135,2.391530179,hx,control,ccontrol,0.5
507,206,Medial,L2,0.870967742,990.5654839,4,0,4,23,31,0.5,0.0135,2.211517809,Rz,control,ccontrol,0.5
508,206,Medial,L2,0.875,917.3834375,4,0,4,24,32,0.5,0.0135,2.211517809,Hs,control,ccontrol,0.5
509,206,Initial,L2,0.785714286,850.7078571,0,2,1,11,14,0.125,0.153846154,-0.130273148,Az,control,ccontrol,0.5
510,206,Initial,L2,0.896551724,1040.741034,4,0,3,22,29,0.571428571,0.0135,2.391530179,qs,control,ccontrol,0.5
511,206,Final,L2,0.764705882,1066.315882,2,2,6,24,34,0.25,0.076923077,0.751587122,Az,control,ccontrol,0.5
512,206,Initial,L2,0.933333333,854.746,4,0,2,24,30,0.666666667,0.0135,2.642245108,AH,pharyngeal,ccontrol,0.5
513,206,Medial,L2,0.84375,888.269375,3,1,4,24,32,0.428571429,0.04,1.570673701,AH,pharyngeal,ccontrol,0.5
514,206,Final,L2,0.823529412,1103.318235,2,2,4,26,34,0.333333333,0.071428571,1.034506493,AH,pharyngeal,ccontrol,0.5
515,206,Final,L2,0.911764706,1109.252353,3,1,2,28,34,0.6,0.034482759,2.071992696,Hx,control,voiceless,0.5
516,206,Initial,L2,0.928571429,817.1871429,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.5
517,206,Final,L2,0.857142857,1092.812,3,0,5,27,35,0.375,0.0135,1.892878445,Ah,control,ccontrol,0.5
518,206,Initial,L2,0.846153846,860.28,0,0,4,22,26,0.125,0.0135,1.061168429,hH,control,ccontrol,0.5
519,206,Initial,L2,0.857142857,1088.848214,4,0,4,20,28,0.5,0.0135,2.211517809,qx,control,ccontrol,0.5
520,206,Medial,L2,0.84375,976.635,3,1,4,24,32,0.428571429,0.04,1.570673701,qx,control,ccontrol,0.5
521,206,Final,L2,0.944444444,1051.904722,3,1,1,31,36,0.75,0.03125,2.537221618,qx,control,ccontrol,0.5
522,206,Medial,L2,0.928571429,835.0164286,0,0,1,13,14,0.125,0.0135,1.061168429,hr,control,ccontrol,0.5
523,206,Final,L2,0.75,1128.932222,4,0,9,23,36,0.307692308,0.0135,1.709115586,AR,control,voiced,0.5
524,206,Final,L2,0.84375,1094.611875,2,0,5,25,32,0.285714286,0.0135,1.645568987,hz,control,ccontrol,0.5
525,206,Initial,L2,1,988.1792308,0,0,0,13,13,NA,0.0135,NA,sz,control,ccontrol,0.5
526,206,Medial,L2,0.78125,985.0075,1,3,4,24,32,0.2,0.111111111,0.379019115,sz,control,ccontrol,0.5
527,206,Initial,L2,0.933333333,923.8966667,4,0,2,24,30,0.666666667,0.0135,2.642245108,Hx,control,voiceless,0.5
528,206,Medial,L2,0.833333333,903.822,2,0,5,23,30,0.285714286,0.0135,1.645568987,hq,control,ccontrol,0.5
529,206,Initial,L2,0.896551724,1067.464138,3,1,2,23,29,0.6,0.041666667,1.985011499,Rs,control,ccontrol,0.5
530,206,Final,L2,0.875,1060.887813,4,0,4,24,32,0.5,0.0135,2.211517809,sz,control,ccontrol,0.5
531,206,Final,L2,0.794117647,1130.951176,4,0,7,23,34,0.363636364,0.0135,1.862762114,Rs,control,ccontrol,0.5
532,206,Final,L2,0.928571429,1049.775714,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.5
533,206,Final,L2,0.941176471,1146.693529,4,0,2,28,34,0.666666667,0.0135,2.642245108,sx,control,ccontrol,0.5
534,206,Final,L2,0.852941176,1044.152059,5,1,4,24,34,0.555555556,0.04,1.89039637,Hz,control,ccontrol,0.5
535,206,Final,L2,0.9,1088.221333,0,0,3,27,30,0.125,0.0135,1.061168429,hH,control,ccontrol,0.5
536,206,Final,L2,0.875,1121.86125,0,0,2,14,16,0.125,0.0135,1.061168429,hr,control,ccontrol,0.5
537,206,Final,L2,0.735294118,1096.098529,4,0,9,21,34,0.307692308,0.0135,1.709115586,Rz,control,ccontrol,0.5
538,206,Medial,L2,0.903225806,944.1809677,3,1,2,25,31,0.6,0.038461538,2.022172142,Rx,uvular,ccontrol,0.5
539,206,Final,L2,0.970588235,977.9582353,4,0,1,29,34,0.8,0.0135,3.053139043,Hq,control,ccontrol,0.5
540,206,Initial,L2,0.821428571,980.5085714,3,1,4,20,28,0.428571429,0.047619048,1.488378824,hx,control,ccontrol,0.5
541,206,Final,L2,0.777777778,1186.418611,3,1,7,25,36,0.3,0.038461538,1.244424526,Rx,uvular,ccontrol,0.5
542,206,Medial,L2,0.90625,956.63625,3,1,2,26,32,0.6,0.037037037,2.039502664,Hx,control,voiceless,0.5
543,206,Final,L2,0.970588235,1011.604706,4,0,1,29,34,0.8,0.0135,3.053139043,qs,control,ccontrol,0.5
544,206,Medial,L2,0.8125,941.968125,4,0,6,22,32,0.4,0.0135,1.958170706,qs,control,ccontrol,0.5
545,206,Final,L2,0.833333333,1058.351944,4,0,6,26,36,0.4,0.0135,1.958170706,qR,control,ccontrol,0.5
546,206,Medial,L2,0.857142857,943.9335714,0,0,2,12,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.5
547,207,Final,L2,0.705882353,1077.758824,4,0,10,20,34,0.285714286,0.0135,1.645568987,Hq,control,ccontrol,0.333333333
548,207,Initial,L2,0.88,981.4984,2,0,3,20,25,0.4,0.0135,1.958170706,hq,control,ccontrol,0.333333333
549,207,Initial,L2,0.964285714,1052.326429,3,1,0,24,28,0.875,0.04,2.901035452,hs,control,ccontrol,0.333333333
550,207,Initial,L2,1,950.3758621,4,0,0,25,29,0.875,0.0135,3.36186719,As,control,ccontrol,0.333333333
551,207,Initial,L2,0.851851852,1087.476296,1,3,1,22,27,0.5,0.12,1.174986792,hx,control,ccontrol,0.333333333
552,207,Initial,L2,0.857142857,1031.290357,4,0,4,20,28,0.5,0.0135,2.211517809,qx,control,ccontrol,0.333333333
553,207,Medial,L2,0.909090909,954.7736364,5,1,2,25,33,0.714285714,0.038461538,2.33477386,Hz,control,ccontrol,0.333333333
554,207,Initial,L2,1,1043.692258,4,0,0,27,31,0.875,0.0135,3.36186719,Hs,control,ccontrol,0.333333333
555,207,Medial,L2,1,879.3071429,0,0,0,14,14,NA,0.0135,NA,hr,control,ccontrol,0.333333333
556,207,Initial,L2,0.892857143,971.2864286,2,2,1,23,28,0.666666667,0.08,1.83579886,Ax,control,ccontrol,0.333333333
557,207,Initial,L2,0.90625,984.6971875,6,0,3,23,32,0.666666667,0.0135,2.642245108,Hq,control,ccontrol,0.333333333
558,207,Final,L2,0.75,1074.094444,4,0,9,23,36,0.307692308,0.0135,1.709115586,hq,control,ccontrol,0.333333333
559,207,Initial,L2,1,941.498,4,0,0,26,30,0.875,0.0135,3.36186719,AH,pharyngeal,ccontrol,0.333333333
560,207,Medial,L2,1,902.8578571,0,0,0,14,14,NA,0.0135,NA,Hr,control,ccontrol,0.333333333
561,207,Final,L2,0.939393939,1025.989697,4,0,2,27,33,0.666666667,0.0135,2.642245108,As,control,ccontrol,0.333333333
562,207,Initial,L2,1,1012.1,0,0,0,25,25,NA,0.0135,NA,hH,control,ccontrol,0.333333333
563,207,Medial,L2,0.96875,967.941875,4,0,1,27,32,0.8,0.0135,3.053139043,Ah,control,ccontrol,0.333333333
564,207,Initial,L2,0.928571429,957.5753571,2,2,0,24,28,0.875,0.076923077,2.576426253,AR,control,voiced,0.333333333
565,207,Initial,L2,1,1019.195455,0,0,0,11,11,NA,0.0135,NA,hz,control,ccontrol,0.333333333
566,207,Medial,L2,0.931034483,946.71,2,0,2,25,29,0.5,0.0135,2.211517809,hz,control,ccontrol,0.333333333
567,207,Medial,L2,0.935483871,949.056129,4,0,2,25,31,0.666666667,0.0135,2.642245108,qx,control,ccontrol,0.333333333
568,207,Medial,L2,0.939393939,960.7121212,5,1,1,26,33,0.833333333,0.037037037,2.753577127,Hq,control,ccontrol,0.333333333
569,207,Medial,L2,0.9375,976.11375,3,1,1,27,32,0.75,0.035714286,2.477232841,AH,pharyngeal,ccontrol,0.333333333
570,207,Final,L2,0.882352941,1023.334118,4,0,4,26,34,0.5,0.0135,2.211517809,hs,control,ccontrol,0.333333333
571,207,Initial,L2,0.962962963,948.1281481,3,1,0,23,27,0.875,0.041666667,2.882013776,Ah,control,ccontrol,0.333333333
572,207,Initial,L2,1,1056.290345,4,0,0,25,29,0.875,0.0135,3.36186719,Rs,control,ccontrol,0.333333333
573,207,Medial,L2,0.6875,1061.98875,4,0,10,18,32,0.285714286,0.0135,1.645568987,Rs,control,ccontrol,0.333333333
574,207,Medial,L2,0.875,1044.035938,4,0,4,24,32,0.5,0.0135,2.211517809,As,control,ccontrol,0.333333333
575,207,Initial,L2,1,1006.525,0,0,0,14,14,NA,0.0135,NA,Hz,control,ccontrol,0.333333333
576,207,Medial,L2,0.84375,925.6325,0,4,1,27,32,0.125,0.129032258,-0.019371772,hx,control,ccontrol,0.333333333
577,207,Final,L2,0.764705882,1112.044706,6,0,8,20,34,0.428571429,0.0135,2.031505439,Hz,control,ccontrol,0.333333333
578,207,Initial,L2,0.916666667,1122.808333,0,0,1,11,12,0.125,0.0135,1.061168429,xz,control,ccontrol,0.333333333
579,207,Medial,L2,0.90625,967.2584375,4,0,3,25,32,0.571428571,0.0135,2.391530179,Hs,control,ccontrol,0.333333333
580,207,Final,L2,0.78125,1112.325313,2,0,7,23,32,0.222222222,0.0135,1.446808135,hz,control,ccontrol,0.333333333
581,207,Medial,L2,0.838709677,987.4116129,2,2,3,24,31,0.4,0.076923077,1.172729769,Az,control,ccontrol,0.333333333
582,207,Initial,L2,0.928571429,1112.367857,3,1,1,23,28,0.75,0.041666667,2.406154146,Rx,uvular,ccontrol,0.333333333
583,207,Medial,L2,0.65625,1013.413438,1,3,8,20,32,0.111111111,0.130434783,-0.096302117,Rx,uvular,ccontrol,0.333333333
584,207,Medial,L2,0.965517241,918.7037931,2,0,1,26,29,0.666666667,0.0135,2.642245108,hq,control,ccontrol,0.333333333
585,207,Final,L2,0.914285714,1085.461143,4,0,3,28,35,0.571428571,0.0135,2.391530179,Ax,control,ccontrol,0.333333333
586,207,Medial,L2,0.741935484,1038.281935,4,0,8,19,31,0.333333333,0.0135,1.78079051,qR,control,ccontrol,0.333333333
587,207,Final,L2,0.771428571,1024.430571,3,1,7,24,35,0.3,0.04,1.226285559,qR,control,ccontrol,0.333333333
588,207,Final,L2,0.771428571,1062.688286,2,2,6,25,35,0.25,0.074074074,0.771613843,Ah,control,ccontrol,0.333333333
589,207,Final,L2,0.96969697,1025.588485,3,0,1,29,33,0.75,0.0135,2.886007559,sx,control,ccontrol,0.333333333
590,207,Initial,L2,1,1019.195455,0,0,0,11,11,NA,0.0135,NA,hr,control,ccontrol,0.333333333
591,207,Initial,L2,1,1048.194167,0,0,0,12,12,NA,0.0135,NA,Rz,control,ccontrol,0.333333333
592,207,Final,L2,0.75,1067.485625,0,0,4,12,16,0.125,0.0135,1.061168429,hr,control,ccontrol,0.333333333
593,207,Final,L2,0.84375,1025.773438,4,0,5,23,32,0.444444444,0.0135,2.07180751,Hs,control,ccontrol,0.333333333
594,207,Final,L2,0.882352941,1049.584118,4,0,4,26,34,0.5,0.0135,2.211517809,AR,control,voiced,0.333333333
595,207,Final,L2,0.787878788,1102.638182,2,2,5,24,33,0.285714286,0.076923077,0.86012805,Az,control,ccontrol,0.333333333
596,207,Final,L2,0.852941176,1019.977059,4,0,5,25,34,0.444444444,0.0135,2.07180751,qs,control,ccontrol,0.333333333
597,207,Initial,L2,0.833333333,1032.661,0,4,1,25,30,0.125,0.137931034,-0.060687398,Hx,control,voiceless,0.333333333
598,207,Final,L2,0.727272727,1064.531818,2,2,7,22,33,0.222222222,0.083333333,0.618284453,AH,pharyngeal,ccontrol,0.333333333
599,207,Initial,L2,1,1006.525,0,0,0,14,14,NA,0.0135,NA,Hr,control,ccontrol,0.333333333
600,207,Initial,L2,0.931034483,1082.646897,3,1,1,24,29,0.75,0.04,2.425175821,sx,control,ccontrol,0.333333333
601,207,Medial,L2,0.84375,1024.764375,3,1,4,24,32,0.428571429,0.04,1.570673701,sx,control,ccontrol,0.333333333
602,207,Final,L2,0.939393939,1005.283636,4,0,2,27,33,0.666666667,0.0135,2.642245108,Rs,control,ccontrol,0.333333333
603,207,Medial,L2,1,891.0825,0,0,0,28,28,NA,0.0135,NA,hH,control,ccontrol,0.333333333
604,207,Final,L2,0.7,1062.231333,0,0,9,21,30,0.125,0.0135,1.061168429,hH,control,ccontrol,0.333333333
605,207,Final,L2,0.833333333,1076.350833,4,0,6,26,36,0.4,0.0135,1.958170706,qx,control,ccontrol,0.333333333
606,207,Medial,L2,0.75,1031.874063,4,0,8,20,32,0.333333333,0.0135,1.78079051,AR,control,voiced,0.333333333
607,207,Final,L2,0.882352941,1092.810588,4,0,4,26,34,0.5,0.0135,2.211517809,xz,control,ccontrol,0.333333333
608,207,Initial,L2,0.896551724,1017.595517,4,0,3,22,29,0.571428571,0.0135,2.391530179,qs,control,ccontrol,0.333333333
609,207,Medial,L2,0.90625,985.34125,4,0,3,25,32,0.571428571,0.0135,2.391530179,hs,control,ccontrol,0.333333333
610,207,Initial,L2,1,1059.971538,0,0,0,13,13,NA,0.0135,NA,sz,control,ccontrol,0.333333333
611,207,Medial,L2,0.774193548,1016.082903,2,2,5,22,31,0.285714286,0.083333333,0.817045305,sz,control,ccontrol,0.333333333
612,207,Final,L2,0.9,1049.832333,2,0,3,25,30,0.4,0.0135,1.958170706,sz,control,ccontrol,0.333333333
613,207,Final,L2,0.735294118,1077.217059,1,3,6,24,34,0.142857143,0.111111111,0.153069825,Hx,control,voiceless,0.333333333
614,207,Medial,L2,0.838709677,1000.308065,3,1,4,23,31,0.428571429,0.041666667,1.551652026,qs,control,ccontrol,0.333333333
615,207,Medial,L2,0.903225806,952.09,4,0,3,24,31,0.571428571,0.0135,2.391530179,xz,control,ccontrol,0.333333333
616,207,Final,L2,0.642857143,1056.226429,0,0,5,9,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.333333333
617,207,Final,L2,0.828571429,1081.138286,2,1,5,27,35,0.285714286,0.035714286,1.236794269,hx,control,ccontrol,0.333333333
618,207,Final,L2,0.828571429,1038.665429,1,3,3,28,35,0.25,0.096774194,0.625663683,Rx,uvular,ccontrol,0.333333333
619,207,Final,L2,0.848484848,1045.608788,4,0,5,24,33,0.444444444,0.0135,2.07180751,Rz,control,ccontrol,0.333333333
620,207,Initial,L2,0.857142857,830.99,0,2,0,12,14,NA,0.142857143,NA,Az,control,ccontrol,0.333333333
621,207,Medial,L2,0.677419355,1044.389677,3,1,9,18,31,0.25,0.052631579,0.945366508,Rz,control,ccontrol,0.333333333
622,207,Medial,L2,0.84375,912.5959375,0,4,1,27,32,0.125,0.129032258,-0.019371772,Hx,control,voiceless,0.333333333
623,207,Medial,L2,0.9375,967.143125,4,0,2,26,32,0.666666667,0.0135,2.642245108,Ax,control,ccontrol,0.333333333
624,207,Initial,L2,0.892857143,1019.168214,4,0,3,21,28,0.571428571,0.0135,2.391530179,qR,control,ccontrol,0.333333333
625,208,Initial,L2,0.965517241,749.667931,4,0,1,24,29,0.8,0.0135,3.053139043,As,control,ccontrol,0.305555556
626,208,Initial,L2,0.692307692,1000.918462,2,0,8,16,26,0.2,0.0135,1.369896576,hq,control,ccontrol,0.305555556
627,208,Final,L2,1,981.735625,4,0,0,28,32,0.875,0.0135,3.36186719,Hs,control,ccontrol,0.305555556
628,208,Initial,L2,0.785714286,906.1717857,4,0,6,18,28,0.4,0.0135,1.958170706,qR,control,ccontrol,0.305555556
629,208,Final,L2,0.944444444,914.9136111,4,0,2,30,36,0.666666667,0.0135,2.642245108,hq,control,ccontrol,0.305555556
630,208,Initial,L2,0.928571429,826.575,0,0,1,13,14,0.125,0.0135,1.061168429,Hz,control,ccontrol,0.305555556
631,208,Medial,L2,0.84375,875.781875,4,0,5,23,32,0.444444444,0.0135,2.07180751,Ax,control,ccontrol,0.305555556
632,208,Medial,L2,0.90625,888.9053125,3,1,2,26,32,0.6,0.037037037,2.039502664,hx,control,ccontrol,0.305555556
633,208,Initial,L2,0.75,1018.58,0,0,3,9,12,0.125,0.0135,1.061168429,hz,control,ccontrol,0.305555556
634,208,Medial,L2,0.6875,980.0090625,4,0,10,18,32,0.285714286,0.0135,1.645568987,As,control,ccontrol,0.305555556
635,208,Final,L2,0.861111111,967.5061111,1,3,2,30,36,0.333333333,0.090909091,0.904450437,Ah,control,ccontrol,0.305555556
636,208,Initial,L2,0.846153846,650.7907692,0,2,0,11,13,NA,0.153846154,NA,Az,control,ccontrol,0.305555556
637,208,Medial,L2,0.774193548,895.5519355,2,2,5,22,31,0.285714286,0.083333333,0.817045305,Az,control,ccontrol,0.305555556
638,208,Initial,L2,0.962962963,777.7574074,4,0,1,22,27,0.8,0.0135,3.053139043,AR,control,voiced,0.305555556
639,208,Final,L2,0.970588235,947.2494118,3,1,0,30,34,0.875,0.032258065,2.998945669,hs,control,ccontrol,0.305555556
640,208,Medial,L2,0.875,892.2175,4,0,4,24,32,0.5,0.0135,2.211517809,AH,pharyngeal,ccontrol,0.305555556
641,208,Final,L2,0.941176471,1013.567941,4,0,2,28,34,0.666666667,0.0135,2.642245108,AH,pharyngeal,ccontrol,0.305555556
642,208,Initial,L2,0.888888889,847.8133333,4,0,3,20,27,0.571428571,0.0135,2.391530179,Ah,control,ccontrol,0.305555556
643,208,Initial,L2,0.966666667,789.0126667,4,0,1,25,30,0.8,0.0135,3.053139043,sx,control,ccontrol,0.305555556
644,208,Medial,L2,0.78125,966.7403125,4,0,7,21,32,0.363636364,0.0135,1.862762114,sx,control,ccontrol,0.305555556
645,208,Initial,L2,0.846153846,915.1926923,0,0,4,22,26,0.125,0.0135,1.061168429,hH,control,ccontrol,0.305555556
646,208,Initial,L2,0.75,906.8078571,2,2,5,19,28,0.285714286,0.095238095,0.743222895,qx,control,ccontrol,0.305555556
647,208,Initial,L2,0.9375,835.2225,4,0,2,26,32,0.666666667,0.0135,2.642245108,Hs,control,ccontrol,0.305555556
648,208,Medial,L2,0.8125,959.12125,4,0,6,22,32,0.4,0.0135,1.958170706,Hs,control,ccontrol,0.305555556
649,208,Medial,L2,0.5625,956.8203125,4,0,14,14,32,0.222222222,0.0135,1.446808135,AR,control,voiced,0.305555556
650,208,Final,L2,0.828571429,1001.736286,4,0,6,25,35,0.4,0.0135,1.958170706,AR,control,voiced,0.305555556
651,208,Initial,L2,0.866666667,896.7206667,4,0,4,22,30,0.5,0.0135,2.211517809,hs,control,ccontrol,0.305555556
652,208,Initial,L2,1,740.0711111,4,0,0,23,27,0.875,0.0135,3.36186719,Ax,control,ccontrol,0.305555556
653,208,Initial,L2,0.928571429,795.3957143,0,0,1,13,14,0.125,0.0135,1.061168429,sz,control,ccontrol,0.305555556
654,208,Medial,L2,0.741935484,1007.564194,3,1,7,20,31,0.3,0.047619048,1.143990681,sz,control,ccontrol,0.305555556
655,208,Medial,L2,0.9,989.755,2,0,3,25,30,0.4,0.0135,1.958170706,hq,control,ccontrol,0.305555556
656,208,Initial,L2,0.933333333,849.1856667,4,0,2,24,30,0.666666667,0.0135,2.642245108,Rs,control,ccontrol,0.305555556
657,208,Medial,L2,0.5,1028.11,4,0,16,12,32,0.2,0.0135,1.369896576,Rs,control,ccontrol,0.305555556
658,208,Final,L2,0.878787879,968.089697,4,0,4,25,33,0.5,0.0135,2.211517809,Rs,control,ccontrol,0.305555556
659,208,Final,L2,0.911764706,960.9664706,3,1,2,28,34,0.6,0.034482759,2.071992696,As,control,ccontrol,0.305555556
660,208,Medial,L2,0.875,939.886875,3,1,3,25,32,0.5,0.038461538,1.768825039,qx,control,ccontrol,0.305555556
661,208,Final,L2,0.861111111,957.055,4,0,5,27,36,0.444444444,0.0135,2.07180751,qx,control,ccontrol,0.305555556
662,208,Medial,L2,0.928571429,941.6228571,0,0,1,13,14,0.125,0.0135,1.061168429,hr,control,ccontrol,0.305555556
663,208,Initial,L2,1,790.8166667,0,0,0,12,12,NA,0.0135,NA,xz,control,ccontrol,0.305555556
664,208,Initial,L2,0.8125,886.1640625,6,0,6,20,32,0.5,0.0135,2.211517809,Hq,control,ccontrol,0.305555556
665,208,Medial,L2,0.78125,999.9396875,4,0,7,21,32,0.363636364,0.0135,1.862762114,hs,control,ccontrol,0.305555556
666,208,Final,L2,0.941176471,934.0120588,4,0,2,28,34,0.666666667,0.0135,2.642245108,Hq,control,ccontrol,0.305555556
667,208,Medial,L2,0.64516129,942.5006452,3,0,11,17,31,0.214285714,0.0135,1.419879201,Rx,uvular,ccontrol,0.305555556
668,208,Final,L2,0.714285714,1034.467143,1,3,7,24,35,0.125,0.111111111,0.070290968,Rx,uvular,ccontrol,0.305555556
669,208,Final,L2,0.857142857,1028.178571,3,0,5,27,35,0.375,0.0135,1.892878445,Ax,control,ccontrol,0.305555556
670,208,Medial,L2,0.84375,932.2803125,4,0,5,23,32,0.444444444,0.0135,2.07180751,Ah,control,ccontrol,0.305555556
671,208,Initial,L2,0.857142857,898.9746429,3,1,3,21,28,0.5,0.045454545,1.69062163,hx,control,ccontrol,0.305555556
672,208,Final,L2,1,999.3585714,0,0,0,14,14,NA,0.0135,NA,Hr,control,ccontrol,0.305555556
673,208,Medial,L2,0.96969697,893.7781818,6,0,1,26,33,0.857142857,0.0135,3.279088333,Hz,control,ccontrol,0.305555556
674,208,Final,L2,0.882352941,965.8688235,6,0,4,24,34,0.6,0.0135,2.464864912,Hz,control,ccontrol,0.305555556
675,208,Final,L2,1,968.6886667,0,0,0,30,30,NA,0.0135,NA,hH,control,ccontrol,0.305555556
676,208,Final,L2,1,941.8525,0,0,0,16,16,NA,0.0135,NA,hr,control,ccontrol,0.305555556
677,208,Final,L2,0.727272727,1025.320909,3,1,8,21,33,0.272727273,0.045454545,1.086036283,Rz,control,ccontrol,0.305555556
678,208,Initial,L2,0.8,868.775,4,0,6,20,30,0.4,0.0135,1.958170706,qs,control,ccontrol,0.305555556
679,208,Initial,L2,0.965517241,765.2648276,4,0,1,24,29,0.8,0.0135,3.053139043,AH,pharyngeal,ccontrol,0.305555556
680,208,Initial,L2,0.966666667,814.9416667,4,0,1,25,30,0.8,0.0135,3.053139043,Hx,control,voiceless,0.305555556
681,208,Medial,L2,0.96875,870.3815625,4,0,1,27,32,0.8,0.0135,3.053139043,Hx,control,voiceless,0.305555556
682,208,Final,L2,0.911764706,992.8111765,4,0,3,27,34,0.571428571,0.0135,2.391530179,sx,control,ccontrol,0.305555556
683,208,Initial,L2,0.928571429,826.575,0,0,1,13,14,0.125,0.0135,1.061168429,Hr,control,ccontrol,0.305555556
684,208,Medial,L2,1,857.125,0,0,0,14,14,NA,0.0135,NA,Hr,control,ccontrol,0.305555556
685,208,Final,L2,0.828571429,945.8634286,4,0,6,25,35,0.4,0.0135,1.958170706,qR,control,ccontrol,0.305555556
686,208,Medial,L2,0.931034483,910.4731034,2,0,2,25,29,0.5,0.0135,2.211517809,hz,control,ccontrol,0.305555556
687,208,Medial,L2,0.964285714,899.3739286,0,0,1,27,28,0.125,0.0135,1.061168429,hH,control,ccontrol,0.305555556
688,208,Initial,L2,0.75,1018.58,0,0,3,9,12,0.125,0.0135,1.061168429,hr,control,ccontrol,0.305555556
689,208,Initial,L2,0.916666667,829.855,0,0,1,11,12,0.125,0.0135,1.061168429,Rz,control,ccontrol,0.305555556
690,208,Final,L2,0.941176471,912.6694118,4,0,2,28,34,0.666666667,0.0135,2.642245108,qs,control,ccontrol,0.305555556
691,208,Final,L2,0.875,966.70875,2,0,4,26,32,0.333333333,0.0135,1.78079051,hz,control,ccontrol,0.305555556
692,208,Medial,L2,0.941176471,932.5626471,6,0,2,26,34,0.75,0.0135,2.886007559,Hq,control,ccontrol,0.305555556
693,208,Initial,L2,0.928571429,828.8889286,3,1,1,23,28,0.75,0.041666667,2.406154146,Rx,uvular,ccontrol,0.305555556
694,208,Final,L2,0.764705882,982.4541176,2,2,6,24,34,0.25,0.076923077,0.751587122,Az,control,ccontrol,0.305555556
695,208,Medial,L2,0.64516129,929.9867742,4,0,11,16,31,0.266666667,0.0135,1.588592086,Rz,control,ccontrol,0.305555556
696,208,Final,L2,0.875,919.8584375,4,0,4,24,32,0.5,0.0135,2.211517809,sz,control,ccontrol,0.305555556
697,208,Medial,L2,0.625,1007.423125,4,0,12,16,32,0.25,0.0135,1.537028059,qR,control,ccontrol,0.305555556
698,208,Final,L2,0.911764706,1052.642941,4,0,3,27,34,0.571428571,0.0135,2.391530179,Hx,control,voiceless,0.305555556
699,208,Final,L2,0.787878788,992.4342424,3,0,7,23,33,0.3,0.0135,1.687117296,xz,control,ccontrol,0.305555556
700,208,Final,L2,0.861111111,1005.132222,2,2,3,29,36,0.4,0.064516129,1.264582056,hx,control,ccontrol,0.305555556
701,208,Medial,L2,0.935483871,865.4016129,4,0,2,25,31,0.666666667,0.0135,2.642245108,xz,control,ccontrol,0.305555556
702,208,Medial,L2,0.75,1035.860938,4,0,8,20,32,0.333333333,0.0135,1.78079051,qs,control,ccontrol,0.305555556
703,209,Final,L2,0.766666667,1118.204667,3,1,6,20,30,0.333333333,0.047619048,1.237663895,As,control,ccontrol,0.333333333
704,209,Initial,L2,0.928571429,881.4346429,4,0,2,22,28,0.666666667,0.0135,2.642245108,AH,pharyngeal,ccontrol,0.333333333
705,209,Initial,L2,0.888888889,1070.224815,3,0,3,21,27,0.5,0.0135,2.211517809,hs,control,ccontrol,0.333333333
706,209,Initial,L2,0.818181818,991.4081818,0,0,2,9,11,0.125,0.0135,1.061168429,hz,control,ccontrol,0.333333333
707,209,Initial,L2,0.923076923,892.8330769,4,0,2,20,26,0.666666667,0.0135,2.642245108,Ah,control,ccontrol,0.333333333
708,209,Initial,L2,0.925925926,1029.812222,4,0,2,21,27,0.666666667,0.0135,2.642245108,Rs,control,ccontrol,0.333333333
709,209,Initial,L2,0.923076923,966.3511538,4,0,2,20,26,0.666666667,0.0135,2.642245108,Rx,uvular,ccontrol,0.333333333
710,209,Initial,L2,0.851851852,949.5011111,4,0,4,19,27,0.5,0.0135,2.211517809,qx,control,ccontrol,0.333333333
711,209,Medial,L2,0.827586207,983.5196552,0,1,4,24,29,0.125,0.04,0.600336691,hq,control,ccontrol,0.333333333
712,209,Medial,L2,0.848484848,922.5233333,5,0,5,23,33,0.5,0.0135,2.211517809,Hq,control,ccontrol,0.333333333
713,209,Initial,L2,0.928571429,1005.753929,3,1,1,23,28,0.75,0.041666667,2.406154146,As,control,ccontrol,0.333333333
714,209,Medial,L2,0.88,1008.8448,3,0,3,19,25,0.5,0.0135,2.211517809,As,control,ccontrol,0.333333333
